accuracy,auc,predicted_labels,expected_labels,train_sets,test_sets,dummy_accuracy,dummy_auc,labels,n_labels,chance
0.45454545454545453,0.7993055555555556,"['Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Python' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python'
 'Python' 'Python' 'Python' 'Python' 'Python']","[ 1  2  4  5  7  8  9 10 11 13 14 15 16 17 19 20 21 23 24 25 26 28 29 30
 31 32 33 34 35 36 38 40 41 42 43 44 45 47 48 49 50 51 53 55 56 58 59 60
 61 62 65 66 67 68 69 70 71 73 74 75 76 78 80 81 82 83 84 85 86 89 91 92
 93 94 96]",[ 0  3  6 12 18 22 27 37 39 46 52 54 57 63 64 72 77 79 87 88 90 95],0.45454545454545453,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.72,0.9468615984405458,"['Bronze Back' 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Bronze Back' 'Python' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python']","[ 0  1  3  4  7  8  9 11 13 14 15 17 18 19 20 21 22 23 27 28 29 30 31 32
 33 34 36 37 39 41 42 43 44 47 48 50 52 54 55 56 57 58 59 60 61 62 63 66
 67 68 69 70 71 72 74 76 77 80 81 83 84 85 86 87 88 89 90 91 93 94 95 96]","[ 2  5  6 10 12 16 24 25 26 35 38 40 45 46 49 51 53 64 65 73 75 78 79 82
 92]",0.4,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.7142857142857143,0.8053030303030303,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Python' 'Python'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Python' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper'
 'Python' 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python'
 'Python' 'Python' 'Python' 'Python']","[ 0  1  2  3  5  6  7 10 11 12 14 15 16 17 18 19 20 21 22 23 25 26 27 28
 29 31 33 34 35 36 37 38 40 41 42 43 45 46 47 48 49 50 51 52 54 56 58 59
 60 61 62 64 66 67 69 70 72 74 75 76 77 78 79 80 81 82 85 86 88 89 90 91
 93 94 95 96]",[ 4  8  9 13 24 30 32 39 44 53 55 57 63 65 68 71 73 83 84 87 92],0.5238095238095238,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6,0.7570046912152174,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Python' 'Python' 'Python' 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python']","[ 0  1  2  3  4  5  6  8  9 10 11 12 13 14 16 18 22 24 25 26 27 28 29 30
 32 34 35 36 37 38 39 40 41 43 44 45 46 48 49 51 52 53 54 55 57 61 63 64
 65 66 67 68 71 72 73 74 75 76 77 78 79 81 82 83 84 87 88 89 90 92 94 95]","[ 7 15 17 19 20 21 23 31 33 42 47 50 56 58 59 60 62 69 70 80 85 86 91 93
 96]",0.48,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.5,0.7600481000481002,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Python'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Python' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python']","[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 19 20 21 25 26 27 29
 30 32 33 34 35 36 38 39 40 41 43 44 45 46 47 48 49 50 51 54 55 56 57 58
 59 60 61 63 64 66 67 68 69 70 71 74 75 76 78 79 80 81 82 83 84 86 87 90
 91 93 94 95 96]",[ 0 18 22 23 24 28 31 37 42 52 53 62 65 72 73 77 85 88 89 92],0.45,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6538461538461539,0.9175748808295247,"['Bronze Back' 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Python' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Python' 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python' 'Python']","[ 0  1  2  3  4  6  9 11 12 13 14 16 17 18 20 22 23 25 27 28 29 30 31 33
 34 35 36 37 39 41 42 43 44 46 47 48 49 51 52 54 55 57 58 59 61 62 63 64
 66 67 68 70 71 72 74 75 76 77 79 81 82 84 85 86 87 88 89 90 94 95 96]","[ 5  7  8 10 15 19 21 24 26 32 38 40 45 50 53 56 60 65 69 73 78 80 83 91
 92 93]",0.38461538461538464,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6666666666666666,0.8851851851851852,"['Bronze Back' 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python'
 'Python' 'Python' 'Python' 'Python']","[ 0  1  2  3  4  6  7  8  9 11 12 13 15 17 18 20 21 22 23 24 25 27 28 29
 30 31 32 33 35 36 37 41 42 43 44 46 47 51 52 53 54 55 56 58 59 60 61 62
 64 65 66 67 68 69 70 71 72 73 74 75 76 77 79 80 81 83 84 85 86 88 89 90
 92 94 95 96]",[ 5 10 14 16 19 26 34 38 39 40 45 48 49 50 57 63 78 82 87 91 93],0.47619047619047616,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.5,0.7103909465020576,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Bronze Back' 'Python' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Bronze Back']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Python' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  1  2  4  5  6  7  9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26
 28 29 30 33 34 35 36 37 38 40 41 43 44 45 46 47 48 49 50 51 52 53 55 56
 58 59 60 61 64 65 66 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 84 86
 88 89 91 92 93 94 96]",[ 3  8 23 27 31 32 39 42 54 57 62 63 74 83 85 87 90 95],0.5,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.631578947368421,0.8516899766899767,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Python' 'Pit Viper' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python']","[ 0  1  2  3  4  5  6  8  9 10 11 12 13 17 19 20 22 23 24 25 26 27 28 29
 30 31 32 33 35 37 38 39 40 41 42 43 44 45 46 47 50 51 52 53 54 55 57 58
 59 61 62 63 64 65 66 68 70 71 72 73 74 75 76 78 79 83 84 85 86 87 88 89
 90 91 92 93 95 96]",[ 7 14 15 16 18 21 34 36 48 49 56 60 67 69 77 80 81 82 94],0.42105263157894735,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.64,0.7901831501831502,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Bronze Back'
 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Python' 'Pit Viper'
 'Bronze Back' 'Python' 'Pit Viper' 'Python' 'Python' 'Pit Viper' 'Python'
 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python'
 'Python' 'Python' 'Python']","[ 0  2  3  5  6  7  8  9 10 12 15 16 17 18 20 21 22 24 25 26 27 28 30 32
 33 35 36 37 38 39 40 44 45 46 47 49 51 52 53 54 56 57 58 59 60 63 64 65
 67 69 70 71 72 73 74 75 77 78 79 80 81 82 83 86 87 88 89 90 92 94 95 96]","[ 1  4 11 13 14 19 23 29 31 34 41 42 43 48 50 55 61 62 66 68 76 84 85 91
 93]",0.52,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6521739130434783,0.785609857978279,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper' 'Bronze Back' 'Python'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Pit Viper' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python']","[ 0  2  3  5  7  8 10 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 31 32
 33 34 35 36 37 38 39 40 42 45 47 48 49 50 51 52 53 54 56 57 58 59 60 62
 63 65 67 69 70 72 73 75 77 78 80 81 82 83 85 86 87 88 89 90 91 92 93 94
 95 96]",[ 1  4  6  9 11 12 13 29 30 41 43 44 46 55 61 64 66 68 71 74 76 79 84],0.5217391304347826,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6363636363636364,0.7936041083099908,"['Bronze Back' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Bronze Back' 'Python' 'Pit Viper' 'Bronze Back' 'Python' 'Pit Viper'
 'Python' 'Python' 'Pit Viper' 'Python' 'Bronze Back']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python'
 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  1  4  5  7  8  9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 26 28 29
 30 31 32 33 34 37 38 39 40 41 42 43 44 45 48 49 50 52 53 55 56 57 58 60
 61 62 63 65 66 68 69 70 71 72 73 74 76 77 78 80 82 83 84 85 87 88 89 91
 92 93 96]",[ 2  3  6 12 25 27 35 36 46 47 51 54 59 64 67 75 79 81 86 90 94 95],0.45454545454545453,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6190476190476191,0.7815071483138709,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Python' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Python' 'Python'
 'Python' 'Pit Viper' 'Python' 'Python' 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python' 'Python']","[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 18 19 21 22 25 26 27
 28 29 30 32 34 35 37 38 39 40 41 43 44 45 46 47 48 49 50 51 52 54 55 56
 57 59 60 61 63 64 66 68 69 71 72 75 76 77 78 79 80 82 83 84 86 87 88 89
 90 91 93 95]",[17 20 23 24 31 33 36 42 53 58 62 65 67 70 73 74 81 85 92 94 96],0.47619047619047616,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6470588235294118,0.853133903133903,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python']","[ 1  2  3  4  5  6  7  8  9 10 11 12 13 15 17 19 20 21 23 24 25 26 27 28
 29 30 31 32 33 35 36 38 39 40 41 42 43 44 45 46 50 51 53 54 55 56 57 58
 60 61 62 63 64 65 66 67 68 69 70 71 73 74 75 76 78 79 80 81 83 84 85 87
 89 90 91 92 93 94 95 96]",[ 0 14 16 18 22 34 37 47 48 49 52 59 72 77 82 86 88],0.47058823529411764,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.8,0.9544444444444444,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Python' 'Bronze Back' 'Python'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Python' 'Bronze Back' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python'
 'Python' 'Python' 'Python']","[ 0  1  2  3  4  6  7  8 11 12 13 14 15 16 17 18 19 20 21 22 23 25 27 28
 29 31 32 33 34 35 36 37 39 41 42 43 46 48 49 50 51 52 54 55 56 57 58 60
 61 62 63 64 66 67 68 69 70 72 75 76 77 79 80 81 82 83 84 85 87 88 89 90
 91 93 94 95 96]",[ 5  9 10 24 26 30 38 40 44 45 47 53 59 65 71 73 74 78 86 92],0.5,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6,0.8095803978156919,"['Bronze Back' 'Bronze Back' 'Python' 'Python' 'Pit Viper' 'Python'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Python' 'Python' 'Pit Viper' 'Pit Viper'
 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python']","[ 0  1  2  3  4  5  6  7 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 26
 27 28 29 31 33 34 35 37 38 40 41 42 43 45 46 47 48 49 50 51 52 54 55 56
 58 59 60 61 62 64 66 68 69 70 72 74 75 76 77 78 79 80 82 84 85 86 88 89
 90 91 93 95 96]",[ 8  9 24 30 32 36 39 44 53 57 63 65 67 71 73 81 83 87 92 94],0.55,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.5454545454545454,0.8263761701261702,"['Pit Viper' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Bronze Back'
 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Python' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 1  2  3  4  5  6  7  9 10 11 12 13 14 15 16 19 21 23 25 26 27 28 29 30
 31 34 35 36 38 39 40 41 42 43 44 45 46 47 48 49 50 51 54 55 56 57 59 60
 61 62 63 64 66 67 68 69 71 74 75 76 78 79 80 81 82 84 85 86 87 89 90 91
 93 94 95]",[ 0  8 17 18 20 22 24 32 33 37 52 53 58 65 70 72 73 77 83 88 92 96],0.4090909090909091,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.64,0.8288562314878103,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Python' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Pit Viper' 'Bronze Back' 'Python' 'Pit Viper'
 'Pit Viper' 'Python' 'Bronze Back' 'Python' 'Python' 'Python' 'Python'
 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python']","[ 0  2  3  4  5  6  7  8  9 10 12 13 15 16 18 19 21 22 23 25 26 27 28 30
 31 32 35 36 37 38 39 40 42 44 45 46 49 50 51 52 54 55 56 57 60 62 63 64
 67 68 69 71 72 74 75 77 78 79 80 81 82 83 84 85 87 88 89 90 91 93 94 95]","[ 1 11 14 17 20 24 29 33 34 41 43 47 48 53 58 59 61 65 66 70 73 76 86 92
 96]",0.56,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.7037037037037037,0.8857142857142857,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Python' 'Bronze Back' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper' 'Bronze Back'
 'Python' 'Bronze Back' 'Pit Viper' 'Python' 'Python' 'Python' 'Python'
 'Python' 'Python' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Python' 'Python'
 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  3  5  6  7  8  9 10 12 14 15 16 17 18 19 20 21 22 23 26 27 28 30 31
 32 33 34 37 38 39 40 42 44 45 46 47 48 49 50 52 54 56 57 58 59 60 62 63
 64 69 70 71 72 74 77 78 79 80 82 83 85 86 87 88 89 90 91 93 95 96]","[ 1  2  4 11 13 24 25 29 35 36 41 43 51 53 55 61 65 66 67 68 73 75 76 81
 84 92 94]",0.48148148148148145,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.6521739130434783,0.7887700534759358,"['Bronze Back' 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Pit Viper'
 'Bronze Back' 'Python' 'Pit Viper' 'Python' 'Pit Viper' 'Python'
 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Python' 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  1  2  3  5  6  7  8  9 10 11 12 14 15 18 19 21 22 24 25 26 27 28 29
 30 32 34 35 37 38 39 40 41 43 44 45 46 47 48 50 51 52 53 54 56 57 59 60
 61 63 64 65 66 69 71 72 73 74 75 76 77 78 79 80 83 86 87 88 89 90 91 92
 93 95]",[ 4 13 16 17 20 23 31 33 36 42 49 55 58 62 67 68 70 81 82 84 85 94 96],0.4782608695652174,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.8181818181818182,0.9348802193053528,"['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Python' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Bronze Back' 'Pit Viper'
 'Python' 'Pit Viper' 'Python' 'Pit Viper' 'Python']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Python' 'Python' 'Python' 'Python' 'Python']","[ 0  1  3  4  6  7  8 11 12 13 14 15 16 17 18 19 20 21 22 23 24 27 29 31
 32 33 34 37 39 41 42 43 46 47 48 49 50 52 53 54 55 56 57 58 59 60 61 62
 63 64 65 66 68 69 70 72 73 74 76 77 79 80 82 83 84 85 86 87 88 90 91 92
 93 95 96]",[ 2  5  9 10 25 26 28 30 35 36 38 40 44 45 51 67 71 75 78 81 89 94],0.5,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
0.7142857142857143,0.8747952884857647,"['Pit Viper' 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Python' 'Pit Viper' 'Pit Viper' 'Bronze Back'
 'Python' 'Pit Viper' 'Python' 'Python' 'Pit Viper']","['Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back' 'Bronze Back'
 'Bronze Back' 'Bronze Back' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper' 'Pit Viper'
 'Python' 'Python' 'Python' 'Python' 'Python']","[ 1  3  5  6  7  8  9 10 11 12 14 15 16 17 19 20 21 23 24 26 27 28 29 30
 31 32 33 34 36 38 39 40 41 42 43 44 45 46 48 49 50 53 54 56 57 58 60 61
 62 63 64 65 66 67 69 70 71 73 74 76 78 79 80 81 82 83 85 87 89 90 91 92
 93 94 95 96]",[ 0  2  4 13 18 22 25 35 37 47 51 52 55 59 68 72 75 77 84 86 88],0.42857142857142855,0.5,['Bronze Back' 'Pit Viper' 'Python'],3,0.3333333333333333
